category,X,Y,Z,category,X,Y,Z,category,X,Y,Z,timestamp
0.0,46.029411764705884,249.2941176470588,121.3529411764706,1.0,16570.941176470587,195.02941176470588,185.38235294117646,2.0,2070.235294117647,23.852941176470587,23.529411764705884,1733764719
0.0,44.32,249.28,120.36,1.0,16572.76,188.88,186.24,2.0,2070.6,23.32,23.68,1733764720
0.0,42.25581395348837,245.86046511627907,120.97674418604652,1.0,16568.13953488372,193.1860465116279,185.7906976744186,2.0,2070.860465116279,24.348837209302324,23.953488372093023,1733764721
0.0,40.1764705882353,249.05882352941177,121.05882352941177,1.0,16567.70588235294,195.7058823529412,194.2941176470588,2.0,2070.5588235294117,23.323529411764707,24.176470588235293,1733764722
0.0,46.63636363636363,249.04545454545453,120.36363636363636,1.0,16573.0,194.72727272727272,190.72727272727272,2.0,2070.1363636363635,23.318181818181817,22.727272727272727,1733764723
0.0,42.23913043478261,250.41304347826087,118.8913043478261,1.0,16568.565217391304,194.04347826086956,187.8695652173913,2.0,2070.8478260869565,24.08695652173913,23.130434782608695,1733764724
0.0,44.0,246.58823529411765,120.52941176470588,1.0,16569.58823529412,193.52941176470588,184.2941176470588,2.0,2070.8823529411766,23.529411764705884,23.58823529411765,1733764725
0.0,43.6764705882353,248.3235294117647,119.41176470588235,1.0,16570.147058823528,195.35294117647058,184.47058823529412,2.0,2070.735294117647,23.235294117647058,23.823529411764707,1733764726
0.0,43.96666666666667,241.96666666666667,121.5,1.0,16570.0,193.03333333333333,184.66666666666666,2.0,2070.9310344827586,24.310344827586206,22.862068965517242,1733764727
0.0,44.63157894736842,249.5,118.34210526315789,1.0,16567.86842105263,190.97368421052633,185.78947368421052,2.0,2070.128205128205,23.871794871794872,22.743589743589745,1733764728
0.0,44.88235294117647,251.6764705882353,119.0,1.0,16569.20588235294,195.02941176470588,190.05882352941177,2.0,2071.0,23.529411764705884,23.264705882352942,1733764729
0.0,41.57142857142857,252.78571428571428,120.57142857142857,1.0,16572.964285714286,191.21428571428572,182.53571428571428,2.0,2070.740740740741,23.925925925925927,22.25925925925926,1733764730
0.0,45.625,247.7,122.0,1.0,16573.9,195.975,184.4,2.0,2070.682926829268,23.29268292682927,22.48780487804878,1733764731
0.0,42.794117647058826,251.35294117647058,119.44117647058823,1.0,16570.70588235294,194.3235294117647,188.97058823529412,2.0,2071.0588235294117,24.205882352941178,22.88235294117647,1733764732
0.0,46.16,246.76,120.4,1.0,16569.32,190.32,188.6,2.0,2070.56,23.72,22.36,1733764733
0.0,46.627906976744185,247.4418604651163,121.4186046511628,1.0,16571.441860465115,194.06976744186048,181.97674418604652,2.0,2070.8372093023254,24.023255813953487,22.325581395348838,1733764734
0.0,39.794117647058826,248.05882352941177,118.17647058823529,1.0,16568.764705882353,200.05882352941177,180.64705882352942,2.0,2070.6176470588234,23.705882352941178,22.470588235294116,1733764735
0.0,43.05882352941177,245.7941176470588,118.6470588235294,1.0,16572.176470588234,193.8235294117647,180.11764705882354,2.0,2070.0882352941176,23.58823529411765,21.970588235294116,1733764736
0.0,46.87096774193548,247.16129032258064,121.51612903225806,1.0,16568.333333333332,197.9,180.0,2.0,2071.1666666666665,23.533333333333335,22.6,1733764737
0.0,37.32432432432432,246.13513513513513,118.78378378378379,1.0,16571.07894736842,190.73684210526315,184.0,2.0,2070.9473684210525,24.289473684210527,21.763157894736842,1733764738
0.0,45.76470588235294,248.73529411764707,121.76470588235294,1.0,16569.970588235294,191.64705882352942,183.2941176470588,2.0,2071.264705882353,23.647058823529413,22.0,1733764739
0.0,41.55555555555556,245.88888888888889,123.33333333333333,1.0,16568.14814814815,193.14814814814815,176.5185185185185,2.0,2070.777777777778,24.296296296296298,21.666666666666668,1733764740
0.0,43.926829268292686,250.21951219512195,120.46341463414635,1.0,16567.658536585364,192.97560975609755,181.85365853658536,2.0,2070.560975609756,23.170731707317074,22.365853658536587,1733764741
0.0,40.23529411764706,250.2058823529412,123.55882352941177,1.0,16570.117647058825,196.14705882352942,179.5,2.0,2071.0,23.823529411764707,22.205882352941178,1733764742
0.0,42.5,244.88235294117646,122.94117647058823,1.0,16565.70588235294,188.85294117647058,178.97058823529412,2.0,2070.705882352941,23.323529411764707,21.794117647058822,1733764743
0.0,45.8125,251.59375,120.375,1.0,16573.34375,191.1875,178.65625,2.0,2070.71875,23.40625,22.125,1733764744
0.0,44.47222222222222,248.36111111111111,120.11111111111111,1.0,16571.527777777777,195.13888888888889,174.83333333333334,2.0,2070.8333333333335,23.694444444444443,21.86111111111111,1733764745
0.0,41.61764705882353,246.05882352941177,118.5,1.0,16569.382352941175,194.08823529411765,177.2941176470588,2.0,2071.235294117647,23.647058823529413,21.647058823529413,1733764746
0.0,41.464285714285715,245.78571428571428,119.03571428571429,1.0,16570.928571428572,192.96428571428572,174.5,2.0,2070.9285714285716,23.714285714285715,21.285714285714285,1733764747
0.0,43.55,249.25,121.025,1.0,16571.8,192.325,170.85,2.0,2070.525,23.25,21.0,1733764748
0.0,43.35294117647059,246.38235294117646,121.32352941176471,1.0,16568.352941176472,197.58823529411765,170.7058823529412,2.0,2070.5882352941176,24.323529411764707,21.147058823529413,1733764749
0.0,45.25,244.42857142857142,121.64285714285714,1.0,16573.444444444445,193.0,173.88888888888889,2.0,2070.703703703704,23.444444444444443,21.22222222222222,1733764750
0.0,49.275,246.075,122.85,1.0,16568.219512195123,194.46341463414635,172.46341463414635,2.0,2070.7804878048782,23.048780487804876,21.21951219512195,1733764751
0.0,43.23529411764706,246.88235294117646,122.41176470588235,1.0,16570.676470588234,186.8235294117647,167.76470588235293,2.0,2070.794117647059,23.852941176470587,21.205882352941178,1733764752
0.0,46.588235294117645,248.88235294117646,121.38235294117646,1.0,16572.352941176472,190.08823529411765,172.52941176470588,2.0,2071.235294117647,23.264705882352942,20.647058823529413,1733764753
0.0,45.696969696969695,246.93939393939394,121.15151515151516,1.0,16572.454545454544,196.3939393939394,171.27272727272728,2.0,2070.75,24.21875,20.4375,1733764754
0.0,46.17142857142857,248.57142857142858,121.22857142857143,1.0,16570.8,192.14285714285714,176.34285714285716,2.0,2070.472222222222,23.833333333333332,20.86111111111111,1733764755
0.0,45.14705882352941,245.64705882352942,120.26470588235294,1.0,16573.470588235294,192.2058823529412,172.44117647058823,2.0,2071.235294117647,23.764705882352942,20.41176470588235,1733764756
0.0,49.0,245.10714285714286,117.78571428571429,1.0,16576.89285714286,194.32142857142858,168.35714285714286,2.0,2070.6666666666665,24.333333333333332,21.25925925925926,1733764757
0.0,46.5,245.225,120.95,1.0,16576.325,195.375,167.175,2.0,2070.7073170731705,23.536585365853657,20.463414634146343,1733764758
0.0,40.38235294117647,248.61764705882354,121.47058823529412,1.0,16572.147058823528,194.7058823529412,170.3235294117647,2.0,2070.794117647059,24.11764705882353,20.529411764705884,1733764759
0.0,45.76470588235294,249.7941176470588,119.70588235294117,1.0,16572.176470588234,195.26470588235293,172.5,2.0,2070.823529411765,23.205882352941178,20.852941176470587,1733764760
0.0,41.42424242424242,247.54545454545453,122.0,1.0,16569.125,188.3125,167.71875,2.0,2070.78125,23.6875,20.1875,1733764761
0.0,43.94285714285714,243.22857142857143,118.2,1.0,16570.972222222223,192.69444444444446,165.22222222222223,2.0,2070.4166666666665,23.555555555555557,20.25,1733764762
0.0,46.94117647058823,248.8235294117647,119.61764705882354,1.0,16566.58823529412,196.23529411764707,169.76470588235293,2.0,2070.4117647058824,23.470588235294116,20.235294117647058,1733764763
0.0,45.625,249.28125,121.28125,1.0,16569.58064516129,190.96774193548387,169.4516129032258,2.0,2070.1935483870966,23.225806451612904,20.29032258064516,1733764764
0.0,39.94444444444444,248.83333333333334,120.88888888888889,1.0,16572.513513513513,189.56756756756758,169.05405405405406,2.0,2069.9189189189187,23.16216216216216,19.81081081081081,1733764765
0.0,45.05882352941177,245.38235294117646,118.79411764705883,1.0,16572.852941176472,193.02941176470588,160.61764705882354,2.0,2071.235294117647,23.88235294117647,19.176470588235293,1733764766
0.0,39.4,252.08,120.12,1.0,16572.88,190.88,153.0,2.0,2070.52,23.88,20.04,1733764767
0.0,43.627906976744185,247.32558139534885,120.02325581395348,1.0,16567.74418604651,189.4418604651163,161.30232558139534,2.0,2071.2558139534885,23.58139534883721,19.441860465116278,1733764768
0.0,43.14705882352941,249.58823529411765,116.88235294117646,1.0,16567.529411764706,189.94117647058823,158.02941176470588,2.0,2070.735294117647,23.352941176470587,19.970588235294116,1733764769
0.0,37.88235294117647,249.97058823529412,118.44117647058823,1.0,16568.470588235294,198.0,159.0,2.0,2070.5588235294117,23.558823529411764,19.147058823529413,1733764770
0.0,43.375,247.71875,119.9375,1.0,16567.71875,191.375,162.03125,2.0,2071.0,23.0625,19.375,1733764771
0.0,44.333333333333336,251.86111111111111,120.77777777777777,1.0,16569.527777777777,190.38888888888889,160.27777777777777,2.0,2070.3333333333335,23.25,19.444444444444443,1733764772
0.0,44.14705882352941,245.64705882352942,117.32352941176471,1.0,16567.058823529413,185.85294117647058,155.58823529411765,2.0,2070.823529411765,23.11764705882353,18.941176470588236,1733764773
0.0,44.464285714285715,248.10714285714286,119.60714285714286,1.0,16569.75,196.07142857142858,161.46428571428572,2.0,2071.035714285714,22.928571428571427,19.464285714285715,1733764774
0.0,43.225,246.05,121.675,1.0,16569.925,194.4,159.05,2.0,2070.9,23.675,19.65,1733764775
0.0,38.55882352941177,249.3235294117647,118.3529411764706,1.0,16568.470588235294,191.2058823529412,155.2941176470588,2.0,2071.030303030303,23.21212121212121,19.393939393939394,1733764776
0.0,43.5,247.3181818181818,121.45454545454545,1.0,16569.954545454544,181.86363636363637,151.4090909090909,2.0,2071.217391304348,23.391304347826086,18.91304347826087,1733764777
0.0,45.97826086956522,243.43478260869566,119.45652173913044,1.0,16568.804347826088,190.56521739130434,157.04347826086956,2.0,2070.6,23.11111111111111,19.733333333333334,1733764778
0.0,42.23529411764706,254.1764705882353,122.05882352941177,1.0,16574.117647058825,195.2941176470588,155.85294117647058,2.0,2071.0882352941176,23.823529411764707,20.08823529411765,1733764779
0.0,40.55882352941177,250.44117647058823,120.1470588235294,1.0,16571.58823529412,192.7941176470588,156.1764705882353,2.0,2070.764705882353,23.029411764705884,19.558823529411764,1733764780
0.0,43.13333333333333,247.0,119.03333333333333,1.0,16574.233333333334,189.43333333333334,156.46666666666667,2.0,2071.0,23.129032258064516,19.0,1733764781
0.0,44.28947368421053,252.81578947368422,122.23684210526316,1.0,16568.684210526317,189.57894736842104,156.26315789473685,2.0,2069.891891891892,22.783783783783782,18.972972972972972,1733764782
0.0,47.029411764705884,244.35294117647058,118.91176470588235,1.0,16570.558823529413,193.23529411764707,161.7941176470588,2.0,2070.5588235294117,23.058823529411764,19.294117647058822,1733764783
0.0,41.035714285714285,243.75,122.14285714285714,1.0,16570.962962962964,191.74074074074073,149.07407407407408,2.0,2070.964285714286,23.107142857142858,17.571428571428573,1733764784
0.0,46.575,247.05,119.0,1.0,16571.05,190.725,152.325,2.0,2070.6,23.25,18.5,1733764785
0.0,39.794117647058826,251.23529411764707,120.5,1.0,16570.5,185.94117647058823,139.26470588235293,2.0,2071.3529411764707,23.705882352941178,18.058823529411764,1733764786
0.0,40.0,246.7391304347826,121.21739130434783,1.0,16559.695652173912,192.2608695652174,153.0,2.0,2070.478260869565,24.304347826086957,18.217391304347824,1733764787
0.0,42.48888888888889,249.51111111111112,118.33333333333333,1.0,16570.51111111111,188.33333333333334,147.86666666666667,2.0,2071.177777777778,23.488888888888887,18.8,1733764788
0.0,44.3235294117647,250.11764705882354,119.26470588235294,1.0,16568.70588235294,188.23529411764707,152.85294117647058,2.0,2070.735294117647,22.794117647058822,18.352941176470587,1733764789
0.0,45.73529411764706,246.7941176470588,121.82352941176471,1.0,16571.70588235294,190.8235294117647,149.38235294117646,2.0,2071.1176470588234,23.58823529411765,18.323529411764707,1733764790
0.0,43.3,252.86666666666667,121.9,1.0,16570.09677419355,193.32258064516128,151.25806451612902,2.0,2070.7096774193546,23.93548387096774,18.161290322580644,1733764791
0.0,43.81578947368421,248.73684210526315,119.86842105263158,1.0,16570.432432432433,188.32432432432432,149.7027027027027,2.0,2070.9189189189187,24.0,19.054054054054053,1733764792
0.0,43.121212121212125,250.45454545454547,121.06060606060606,1.0,16571.735294117647,189.23529411764707,156.55882352941177,2.0,2070.8529411764707,24.352941176470587,18.705882352941178,1733764793
0.0,43.07692307692308,250.69230769230768,119.38461538461539,1.0,16572.4,191.32,151.44,2.0,2070.64,23.0,18.72,1733764794
0.0,43.333333333333336,246.04761904761904,118.73809523809524,1.0,16566.279069767443,194.3953488372093,151.88372093023256,2.0,2070.906976744186,23.674418604651162,19.25581395348837,1733764795
0.0,41.55882352941177,250.58823529411765,119.02941176470588,1.0,16565.147058823528,190.3235294117647,154.97058823529412,2.0,2070.5588235294117,24.0,18.529411764705884,1733764796
0.0,41.76470588235294,249.5,118.79411764705883,1.0,16571.441176470587,194.41176470588235,157.47058823529412,2.0,2070.705882352941,23.294117647058822,18.941176470588236,1733764797
0.0,43.21212121212121,251.5151515151515,118.36363636363636,1.0,16570.75,184.0,152.0,2.0,2070.875,22.625,18.84375,1733764798
0.0,44.68571428571428,248.71428571428572,118.11428571428571,1.0,16567.444444444445,193.83333333333334,156.86111111111111,2.0,2070.5555555555557,23.166666666666668,18.61111111111111,1733764799
0.0,44.970588235294116,251.05882352941177,119.97058823529412,1.0,16568.352941176472,192.8235294117647,158.41176470588235,2.0,2071.470588235294,23.647058823529413,19.205882352941178,1733764800
0.0,43.241379310344826,247.20689655172413,121.13793103448276,1.0,16568.620689655174,189.20689655172413,157.44827586206895,2.0,2070.7241379310344,22.586206896551722,19.137931034482758,1733764801
0.0,44.48717948717949,250.53846153846155,117.12820512820512,1.0,16575.20512820513,192.66666666666666,153.3846153846154,2.0,2070.7948717948716,23.025641025641026,18.358974358974358,1733764802
0.0,44.529411764705884,246.35294117647058,119.26470588235294,1.0,16568.352941176472,192.0,153.52941176470588,2.0,2070.9117647058824,23.41176470588235,18.029411764705884,1733764803
0.0,42.76923076923077,247.3846153846154,118.96153846153847,1.0,16574.153846153848,189.53846153846155,148.3846153846154,2.0,2070.9615384615386,23.846153846153847,18.153846153846153,1733764804
0.0,43.857142857142854,253.16666666666666,118.95238095238095,1.0,16570.571428571428,178.85714285714286,140.14285714285714,2.0,2071.5,21.833333333333332,17.166666666666668,1733764805
0.0,42.14705882352941,251.2058823529412,121.05882352941177,1.0,16571.323529411766,185.41176470588235,144.41176470588235,2.0,2071.4117647058824,23.235294117647058,17.264705882352942,1733764806
0.0,40.64705882352941,249.58823529411765,121.23529411764706,1.0,16570.352941176472,192.41176470588235,147.58823529411765,2.0,2070.323529411765,22.705882352941178,17.970588235294116,1733764807
0.0,39.86206896551724,250.79310344827587,120.13793103448276,1.0,16568.068965517243,188.0344827586207,148.06896551724137,2.0,2070.5172413793102,22.82758620689655,18.379310344827587,1733764808
0.0,42.58974358974359,252.15384615384616,117.61538461538461,1.0,16570.46153846154,193.84615384615384,154.05128205128204,2.0,2070.74358974359,23.23076923076923,18.923076923076923,1733764809
0.0,45.76470588235294,250.14705882352942,121.41176470588235,1.0,16571.58823529412,193.0,154.11764705882354,2.0,2071.264705882353,23.38235294117647,19.558823529411764,1733764810
0.0,43.77777777777778,246.55555555555554,119.48148148148148,1.0,16572.615384615383,189.15384615384616,155.30769230769232,2.0,2070.6153846153848,22.807692307692307,19.346153846153847,1733764811
0.0,45.829268292682926,250.73170731707316,117.95121951219512,1.0,16567.02380952381,186.26190476190476,154.47619047619048,2.0,2070.6190476190477,24.023809523809526,18.785714285714285,1733764812
0.0,45.029411764705884,245.44117647058823,119.05882352941177,1.0,16568.441176470587,196.1764705882353,150.23529411764707,2.0,2071.0882352941176,23.08823529411765,19.970588235294116,1733764813
0.0,45.88235294117647,244.38235294117646,120.67647058823529,1.0,16570.20588235294,191.2941176470588,158.08823529411765,2.0,2070.878787878788,22.939393939393938,18.393939393939394,1733764814
0.0,45.18181818181818,245.66666666666666,119.12121212121212,1.0,16568.242424242424,189.8181818181818,159.24242424242425,2.0,2070.5588235294117,23.58823529411765,19.176470588235293,1733764815
0.0,42.542857142857144,250.4857142857143,120.34285714285714,1.0,16571.0,190.4,161.65714285714284,2.0,2070.942857142857,23.857142857142858,18.742857142857144,1733764816
0.0,44.3235294117647,249.38235294117646,119.76470588235294,1.0,16568.617647058825,189.94117647058823,152.97058823529412,2.0,2070.4117647058824,23.11764705882353,18.91176470588235,1733764817
0.0,45.225806451612904,246.83870967741936,120.58064516129032,1.0,16570.516129032258,190.3548387096774,147.16129032258064,2.0,2070.6666666666665,23.233333333333334,17.966666666666665,1733764818
0.0,43.67567567567568,246.1081081081081,120.67567567567568,1.0,16570.0,187.8918918918919,145.43243243243242,2.0,2071.2368421052633,23.13157894736842,18.36842105263158,1733764819
0.0,43.3235294117647,252.1764705882353,121.6470588235294,1.0,16570.676470588234,190.73529411764707,151.11764705882354,2.0,2070.764705882353,23.558823529411764,18.5,1733764820
0.0,43.64,246.84,120.36,1.0,16571.48,188.68,148.44,2.0,2071.2,23.48,18.92,1733764821
0.0,44.23255813953488,252.0,121.74418604651163,1.0,16572.116279069767,197.09302325581396,150.46511627906978,2.0,2071.2093023255816,23.6046511627907,17.976744186046513,1733764822
0.0,47.911764705882355,249.55882352941177,121.6470588235294,1.0,16569.558823529413,185.1764705882353,150.38235294117646,2.0,2070.1470588235293,22.91176470588235,18.235294117647058,1733764823
0.0,42.529411764705884,247.64705882352942,120.79411764705883,1.0,16570.558823529413,189.73529411764707,150.0,2.0,2070.5588235294117,23.058823529411764,18.323529411764707,1733764824
0.0,44.121212121212125,246.96969696969697,122.06060606060606,1.0,16568.46875,190.1875,149.1875,2.0,2070.625,22.5625,18.46875,1733764825
0.0,50.57142857142857,250.0,120.94285714285714,1.0,16568.722222222223,187.88888888888889,144.63888888888889,2.0,2070.972222222222,22.916666666666668,17.583333333333332,1733764826
0.0,42.76470588235294,252.11764705882354,119.20588235294117,1.0,16572.264705882353,187.97058823529412,146.14705882352942,2.0,2070.794117647059,23.58823529411765,17.88235294117647,1733764827
0.0,46.964285714285715,249.5,123.42857142857143,1.0,16568.464285714286,188.42857142857142,137.0,2.0,2071.0,23.357142857142858,17.714285714285715,1733764828
0.0,44.5,250.775,121.6,1.0,16570.175,190.35,144.775,2.0,2070.4,22.325,17.775,1733764829
0.0,41.205882352941174,246.52941176470588,118.70588235294117,1.0,16572.264705882353,188.52941176470588,141.3235294117647,2.0,2070.4117647058824,22.5,17.147058823529413,1733764830
0.0,41.56,249.28,121.4,1.0,16572.84,183.72,135.56,2.0,2071.68,23.52,16.24,1733764831
0.0,46.76744186046512,250.13953488372093,119.30232558139535,1.0,16574.511627906977,191.74418604651163,115.25581395348837,2.0,2071.720930232558,23.162790697674417,14.046511627906977,1733764832
0.0,42.23529411764706,254.23529411764707,120.8529411764706,1.0,16571.941176470587,184.7058823529412,113.55882352941177,2.0,2070.970588235294,23.705882352941178,12.941176470588236,1733764833
0.0,41.3235294117647,248.47058823529412,121.32352941176471,1.0,16570.558823529413,188.14705882352942,124.6470588235294,2.0,2071.3529411764707,22.794117647058822,14.735294117647058,1733764834
0.0,41.09375,248.78125,120.09375,1.0,16570.71875,192.34375,136.1875,2.0,2070.6875,23.3125,16.59375,1733764835
0.0,42.916666666666664,249.16666666666666,120.66666666666667,1.0,16569.277777777777,183.55555555555554,141.05555555555554,2.0,2071.1388888888887,23.25,16.666666666666668,1733764836
0.0,48.38235294117647,249.47058823529412,116.91176470588235,1.0,16570.382352941175,184.88235294117646,143.47058823529412,2.0,2070.8823529411766,23.0,16.91176470588235,1733764837
0.0,46.714285714285715,246.82142857142858,120.5,1.0,16571.85185185185,185.14814814814815,121.66666666666667,2.0,2071.1481481481483,23.666666666666668,15.074074074074074,1733764838
0.0,44.25,249.875,121.275,1.0,16568.756097560974,183.9268292682927,135.90243902439025,2.0,2071.048780487805,23.51219512195122,16.51219512195122,1733764839
0.0,39.970588235294116,248.41176470588235,119.8529411764706,1.0,16573.58823529412,187.97058823529412,140.05882352941177,2.0,2070.8823529411766,22.941176470588236,17.058823529411764,1733764840
0.0,41.714285714285715,249.21428571428572,119.67857142857143,1.0,16571.25,192.03571428571428,142.60714285714286,2.0,2070.6785714285716,23.0,16.892857142857142,1733764841
0.0,42.275,249.075,124.35,1.0,16570.225,187.125,142.6,2.0,2071.175,23.075,18.1,1733764842
0.0,39.85294117647059,248.2058823529412,118.11764705882354,1.0,16571.176470588234,185.94117647058823,172.2941176470588,2.0,2070.4411764705883,22.88235294117647,21.852941176470587,1733764843
0.0,42.588235294117645,248.52941176470588,118.91176470588235,1.0,16570.382352941175,190.6764705882353,104.1470588235294,2.0,2070.470588235294,23.264705882352942,11.588235294117647,1733764844
0.0,46.62068965517241,253.55172413793105,120.13793103448276,1.0,16569.344827586207,186.82758620689654,77.03448275862068,2.0,2070.7586206896553,22.689655172413794,9.10344827586207,1733764845
0.0,45.58974358974359,248.53846153846155,120.43589743589743,1.0,16576.48717948718,188.89743589743588,120.46153846153847,2.0,2071.051282051282,22.692307692307693,14.76923076923077,1733764846
0.0,43.23529411764706,247.41176470588235,118.6470588235294,1.0,16568.323529411766,192.47058823529412,126.1470588235294,2.0,2070.176470588235,22.764705882352942,16.147058823529413,1733764847
0.0,44.588235294117645,251.52941176470588,120.23529411764706,1.0,16574.147058823528,189.47058823529412,117.05882352941177,2.0,2070.205882352941,23.529411764705884,14.617647058823529,1733764848
0.0,43.57575757575758,248.0909090909091,118.42424242424242,1.0,16573.272727272728,183.72727272727272,127.51515151515152,2.0,2071.2727272727275,23.393939393939394,15.363636363636363,1733764849
0.0,44.48571428571429,247.9142857142857,121.05714285714286,1.0,16565.514285714286,188.65714285714284,166.34285714285716,2.0,2071.057142857143,23.257142857142856,20.457142857142856,1733764850
0.0,43.94117647058823,247.76470588235293,120.23529411764706,1.0,16566.676470588234,190.0,183.5,2.0,2070.970588235294,22.41176470588235,22.323529411764707,1733764851
0.0,38.70967741935484,247.19354838709677,122.38709677419355,1.0,16567.645161290322,192.80645161290323,133.19354838709677,2.0,2070.548387096774,23.0,16.451612903225808,1733764852
0.0,42.08108108108108,246.21621621621622,122.29729729729729,1.0,16569.54054054054,184.2972972972973,120.89189189189189,2.0,2070.4324324324325,22.513513513513512,15.243243243243244,1733764853
0.0,42.705882352941174,249.08823529411765,122.94117647058823,1.0,16571.91176470588,187.08823529411765,120.76470588235294,2.0,2071.176470588235,23.176470588235293,15.0,1733764854
0.0,44.88461538461539,246.6153846153846,120.1923076923077,1.0,16573.0,194.57692307692307,127.15384615384616,2.0,2071.4615384615386,23.23076923076923,15.615384615384615,1733764855
0.0,41.595238095238095,254.61904761904762,117.23809523809524,1.0,16573.54761904762,197.04761904761904,91.42857142857143,2.0,2070.9285714285716,23.11904761904762,10.142857142857142,1733764856
0.0,43.11764705882353,247.11764705882354,117.97058823529412,1.0,16570.058823529413,189.1764705882353,87.67647058823529,2.0,2071.235294117647,23.058823529411764,10.852941176470589,1733764857
0.0,49.6764705882353,251.6764705882353,118.52941176470588,1.0,16572.0,189.08823529411765,102.20588235294117,2.0,2071.176470588235,24.38235294117647,11.941176470588236,1733764858
0.0,44.41935483870968,250.41935483870967,121.93548387096774,1.0,16570.516129032258,187.0,81.19354838709677,2.0,2070.064516129032,23.129032258064516,9.064516129032258,1733764859
0.0,45.1578947368421,251.57894736842104,120.52631578947368,1.0,16573.945945945947,187.9189189189189,65.86486486486487,2.0,2070.972972972973,22.72972972972973,7.621621621621622,1733764860
0.0,44.88235294117647,249.1764705882353,117.76470588235294,1.0,16571.77142857143,186.82857142857142,95.42857142857143,2.0,2071.8823529411766,23.205882352941178,11.617647058823529,1733764861
0.0,42.96296296296296,241.74074074074073,119.62962962962963,1.0,16569.0,184.74074074074073,105.29629629629629,2.0,2071.214285714286,23.392857142857142,12.535714285714286,1733764862
0.0,41.78048780487805,248.9512195121951,119.34146341463415,1.0,16567.60975609756,188.53658536585365,151.2439024390244,2.0,2070.725,23.1,19.025,1733764863
0.0,41.44117647058823,248.97058823529412,119.3529411764706,1.0,16572.852941176472,188.38235294117646,111.08823529411765,2.0,2070.9714285714285,23.114285714285714,13.628571428571428,1733764864
0.0,44.38235294117647,247.6764705882353,119.76470588235294,1.0,16574.852941176472,188.02941176470588,89.17647058823529,2.0,2070.970588235294,22.735294117647058,11.558823529411764,1733764865
0.0,45.21875,253.5,117.15625,1.0,16571.78125,193.90625,98.6875,2.0,2070.9375,23.65625,11.5625,1733764866
0.0,44.75,251.30555555555554,118.80555555555556,1.0,16568.027777777777,193.27777777777777,89.80555555555556,2.0,2071.1111111111113,23.11111111111111,11.88888888888889,1733764867
0.0,43.794117647058826,246.0,119.02941176470588,1.0,16567.676470588234,185.88235294117646,101.29411764705883,2.0,2071.5588235294117,23.11764705882353,12.088235294117647,1733764868
0.0,45.11538461538461,248.46153846153845,122.23076923076923,1.0,16564.346153846152,187.23076923076923,106.53846153846153,2.0,2070.9615384615386,23.73076923076923,12.423076923076923,1733764869
0.0,44.595238095238095,250.57142857142858,119.21428571428571,1.0,16568.428571428572,189.47619047619048,104.69047619047619,2.0,2070.8333333333335,23.714285714285715,12.642857142857142,1733764870
0.0,41.73529411764706,247.64705882352942,119.17647058823529,1.0,16569.29411764706,190.97058823529412,104.32352941176471,2.0,2070.970588235294,23.38235294117647,12.5,1733764871
0.0,42.6,250.52,121.28,1.0,16567.92,185.36,94.52,2.0,2071.04,22.72,11.28,1733764872
0.0,41.906976744186046,254.90697674418604,122.25581395348837,1.0,16569.720930232557,188.30232558139534,104.3953488372093,2.0,2070.7906976744184,23.372093023255815,11.767441860465116,1733764873
0.0,43.17142857142857,251.54285714285714,120.71428571428571,1.0,16570.764705882353,187.02941176470588,96.32352941176471,2.0,2070.3823529411766,23.147058823529413,11.617647058823529,1733764874
0.0,45.44117647058823,247.7058823529412,118.76470588235294,1.0,16573.852941176472,191.11764705882354,96.38235294117646,2.0,2071.5588235294117,23.470588235294116,12.382352941176471,1733764875
0.0,45.03333333333333,254.1,120.63333333333334,1.0,16571.709677419356,185.03225806451613,94.61290322580645,2.0,2070.2580645161293,23.806451612903224,10.96774193548387,1733764876
0.0,47.76315789473684,256.13157894736844,117.65789473684211,1.0,16570.57894736842,187.3684210526316,86.57894736842105,2.0,2070.864864864865,23.027027027027028,11.756756756756756,1733764877
0.0,43.294117647058826,244.5,118.61764705882354,1.0,16568.91176470588,183.2058823529412,103.3529411764706,2.0,2070.823529411765,23.029411764705884,12.529411764705882,1733764878
0.0,37.36,255.48,114.32,1.0,16571.04,192.16,94.44,2.0,2070.3076923076924,23.076923076923077,11.923076923076923,1733764879
0.0,41.30232558139535,250.25581395348837,121.0,1.0,16571.325581395347,189.30232558139534,93.93023255813954,2.0,2071.046511627907,22.86046511627907,11.116279069767442,1733764880
0.0,46.529411764705884,250.3235294117647,118.17647058823529,1.0,16575.91176470588,191.14705882352942,95.6470588235294,2.0,2071.0588235294117,22.558823529411764,11.647058823529411,1733764881
0.0,40.32,259.08,118.0,1.0,16578.6,187.36,93.24,2.0,2071.04,23.24,11.2,1733764882
0.0,45.55813953488372,254.04651162790697,121.69767441860465,1.0,16572.116279069767,186.7674418604651,97.32558139534883,2.0,2071.279069767442,22.906976744186046,11.69767441860465,1733764883
0.0,44.294117647058826,253.08823529411765,119.44117647058823,1.0,16574.323529411766,187.02941176470588,87.23529411764706,2.0,2071.5,22.705882352941178,10.941176470588236,1733764884
0.0,42.294117647058826,248.7941176470588,121.73529411764706,1.0,16573.41176470588,185.6764705882353,90.26470588235294,2.0,2070.9117647058824,23.176470588235293,11.029411764705882,1733764885
