2,1733763681.1803102,-185,1054,-554
0,1733763681.18406,-1296,-6390,2871
1,1733763681.184934,-2911,22796,7855
2,1733763681.1859417,109,2875,312
0,1733763681.1895003,-1942,3735,7388
1,1733763681.1906843,-19,24753,1179
2,1733763681.1917439,-941,3416,-1232
0,1733763681.1947944,2298,-379,-1887
1,1733763681.195672,-1369,-9865,-15197
2,1733763681.1966681,-51,121,-1667
0,1733763681.2001188,1471,-11966,-1859
1,1733763681.200946,4145,3427,-5544
2,1733763681.2018116,-241,391,-640
0,1733763681.2064478,-1132,-6964,3487
1,1733763681.2074738,-1843,20997,8396
2,1733763681.2084482,-79,2934,582
0,1733763681.2116628,-2840,7665,9528
1,1733763681.2125757,1855,25294,5320
2,1733763681.2133725,-705,3696,-146
0,1733763681.2166777,576,903,-5124
1,1733763681.2176433,-978,-14752,-17557
2,1733763681.2185738,-106,-1391,-1807
0,1733763681.2237697,2552,-1248,-6509
1,1733763681.2249372,5472,4247,-5491
2,1733763681.2262921,113,541,-441
0,1733763681.241478,600,-1742,982
1,1733763681.24252,-3330,18519,6549
2,1733763681.2436168,-366,2648,1039
0,1733763681.2649782,-1298,5675,6614
1,1733763681.2753673,-3880,26317,7750
2,1733763681.2768798,102,3285,357
1,1733763681.2988884,-4723,-13414,-18627
0,1733763681.299192,-823,4265,-10339
2,1733763681.3088055,-195,-1558,-2191
1,1733763681.3317993,6836,2237,-4684
0,1733763681.3327332,833,-8251,-3162
2,1733763681.3417122,94,-155,-727
0,1733763681.3639228,82,-2511,2891
1,1733763681.3654964,-4379,16623,8003
2,1733763681.3666823,-266,2611,1160
0,1733763681.3878963,-354,4087,6334
1,1733763681.397268,-9934,15770,10750
2,1733763681.3983798,-43,3130,621
0,1733763681.4203398,415,6156,-10979
1,1733763681.4215271,-6176,-9879,-25179
2,1733763681.4314468,-529,-1729,-2307
0,1733763681.453112,1268,-4516,-6581
1,1733763681.4546292,-13644,5493,-7228
2,1733763681.4639907,843,78,-724
0,1733763681.4860523,-1086,-4514,3745
1,1733763681.4881387,-5981,14784,6834
2,1733763681.4898715,-577,2246,1104
0,1733763681.5096767,-1550,2137,6771
1,1733763681.5197554,-11070,15531,9768
2,1733763681.52145,228,3082,505
0,1733763681.5429778,-996,7444,-11078
1,1733763681.5447562,-4655,-8384,-24220
2,1733763681.5533307,-735,-1445,-2471
0,1733763681.575216,3964,-5709,-3948
1,1733763681.5767868,-12172,5007,-308
2,1733763681.5860739,447,760,-891
0,1733763681.599154,61,-3956,4593
1,1733763681.6090205,-6346,19097,7765
2,1733763681.6104746,-620,2388,1072
0,1733763681.6321971,-1410,870,7889
1,1733763681.6420252,-1543,14746,10720
2,1733763681.6440418,-446,2837,1005
0,1733763681.6653419,-3801,10141,-14839
1,1733763681.6669538,-7265,3217,-23924
2,1733763681.6754313,-643,-1838,-2271
0,1733763681.697773,3685,-5658,-3112
1,1733763681.699534,-5808,16244,-2007
2,1733763681.7083373,-2344,729,-343
0,1733763681.7307475,1247,-528,4243
1,1733763681.7326071,-7130,20508,4476
2,1733763681.7346091,-937,2135,870
0,1733763681.75475,-12,1438,5527
1,1733763681.7638404,-1936,12811,8804
2,1733763681.7651205,-1267,1849,1673
0,1733763681.787326,-2809,10316,-15676
1,1733763681.7893393,-5352,602,-23977
2,1733763681.797718,-819,-1056,-3065
0,1733763681.8197918,3113,-4783,-3350
1,1733763681.8215845,-11574,14167,359
2,1733763681.8306804,-1023,1210,-963
0,1733763681.8528163,243,-1492,4315
1,1733763681.8545978,-7870,16941,1742
2,1733763681.8561425,-697,1822,843
0,1733763681.8765843,-232,1454,2186
1,1733763681.8862185,-1712,11252,6109
2,1733763681.8876665,-716,1778,1413
0,1733763681.9093108,-1434,11926,-16572
1,1733763681.91118,-3681,-3112,-24530
2,1733763681.9202292,-656,-628,-3250
0,1733763681.942127,3254,-4101,-1696
1,1733763681.9438171,-2715,23458,-3145
2,1733763681.952707,-1700,1228,-154
0,1733763681.9751377,-793,-3421,5031
1,1733763681.9768658,-8967,20925,905
2,1733763681.9783945,-889,2309,715
0,1733763681.9985526,-1828,351,2904
1,1733763682.0083737,-387,7654,6227
2,1733763682.009824,-1494,1468,1720
0,1733763682.0316088,-3668,13197,-15810
1,1733763682.0331693,-6285,7074,-21575
2,1733763682.0424333,-759,-651,-2976
0,1733763682.064495,5223,-7336,339
1,1733763682.0655668,-4788,26896,-2046
2,1733763682.074794,-548,920,-302
0,1733763682.0972905,1944,-1576,7700
1,1733763682.0984461,-7405,23623,2635
2,1733763682.0999777,-894,2846,595
0,1733763682.1211083,-1045,-694,2089
1,1733763682.1304991,957,4826,6577
2,1733763682.1322973,-102,1850,1036
0,1733763682.153771,-4353,13048,-14946
1,1733763682.1552162,-4848,8452,-20166
2,1733763682.1640878,-817,590,-2896
0,1733763682.1865551,4297,-6727,791
1,1733763682.1884243,-4537,30106,-2770
2,1733763682.1971564,-404,2708,-447
0,1733763682.2103584,1409,-1561,7621
1,1733763682.220077,-5904,24663,-41
2,1733763682.2217948,-933,2486,258
0,1733763682.2431808,-414,2268,167
1,1733763682.2528372,-603,4990,1321
2,1733763682.254287,-125,888,769
0,1733763682.275415,-3377,15821,-16690
1,1733763682.277331,-3536,14849,-19734
2,1733763682.2862775,-389,62,-2813
0,1733763682.308487,4768,-7508,6027
1,1733763682.310368,-6274,32764,-2949
2,1733763682.347244,-697,3191,-258
0,1733763682.429866,20,-2227,7957
1,1733763682.4387865,-5393,25081,-2456
2,1733763682.4460332,-1115,2882,134
0,1733763682.5042546,-1431,211,-1672
1,1733763682.5319722,133,6540,685
2,1733763682.5464203,-89,670,580
0,1733763682.6271489,-3277,16033,-15056
1,1733763682.643195,-11393,17430,-16937
2,1733763682.6468415,-364,1198,-2498
0,1733763682.6992736,5517,-7645,7584
1,1733763682.7112262,-7055,32764,-5745
2,1733763682.7126777,-794,4195,-263
0,1733763682.7166603,803,-4470,8139
1,1733763682.7182894,-3224,22673,-3199
2,1733763682.7195656,-1060,2944,67
0,1733763682.723642,-2425,-286,-1730
1,1733763682.7246537,97,6080,-604
2,1733763682.7257547,58,616,290
0,1733763682.7297814,-5574,12661,-9488
1,1733763682.7309592,-7464,21023,-15243
2,1733763682.732373,-727,2327,-2634
0,1733763682.737257,5071,-8195,9953
1,1733763682.738301,-5531,28927,-5292
2,1733763682.73916,-654,4180,-579
0,1733763682.7422233,2993,-3943,8873
1,1733763682.7431462,-979,22203,1739
2,1733763682.743994,-381,3282,-38
0,1733763682.747472,-902,943,-2642
1,1733763682.748346,-1687,8189,-4304
2,1733763682.7496173,-95,713,47
0,1733763682.7546365,-4586,15815,-10310
1,1733763682.755521,-12278,26740,-15155
2,1733763682.7565958,-556,2236,-2132
0,1733763682.7598991,3882,-7194,9771
1,1733763682.761183,-6905,29333,-7040
2,1733763682.762133,-830,4256,-516
0,1733763682.7652097,1012,-5435,7226
1,1733763682.766286,460,19430,-1128
2,1733763682.7672496,-555,2851,-414
0,1733763682.7703586,-1079,1390,-2813
1,1733763682.7716944,-938,16185,-3585
2,1733763682.7729893,-115,972,-57
0,1733763682.7782931,-3497,15139,-7703
1,1733763682.7793987,-14511,28606,-20812
2,1733763682.780896,-1536,2509,-2310
0,1733763682.7974613,5616,-9088,11579
1,1733763682.79848,-2969,28363,-6282
2,1733763682.7999136,-796,4862,-695
0,1733763682.8204026,-4,-4845,6577
1,1733763682.8306808,-1619,18193,-1577
2,1733763682.8323495,-312,2800,-546
0,1733763682.8538284,-2064,-3678,-245
1,1733763682.8635876,1927,18775,-1835
2,1733763682.8651538,80,1232,-159
0,1733763682.8865788,-4450,14002,-7291
1,1733763682.888076,-12768,28670,-17943
2,1733763682.8972526,-1420,2573,-2121
0,1733763682.9195044,5300,-8346,11366
1,1733763682.9210274,-5579,24864,-10068
2,1733763682.9225986,-1043,4305,-824
0,1733763682.942735,1926,-5854,6431
1,1733763682.9527905,824,16322,-1896
2,1733763682.9543433,-297,2740,-36
0,1733763682.9759085,-1725,-3191,-1881
1,1733763682.9861233,452,18162,-1292
2,1733763682.9876137,-49,1123,-149
0,1733763683.0091376,-5212,13867,-5804
1,1733763683.010493,-6044,22816,-15108
2,1733763683.0196273,-1412,2078,-1924
0,1733763683.041729,3725,-7449,10633
1,1733763683.0434432,-5780,18507,-9399
2,1733763683.0452678,-813,4124,-1033
0,1733763683.0663402,1986,-7340,6394
1,1733763683.075514,797,16983,-1209
2,1733763683.0772865,-97,2517,101
0,1733763683.098955,-566,-1512,-950
1,1733763683.108011,-1087,20799,-1053
2,1733763683.1098297,-180,1562,-424
0,1733763683.1313791,-3743,15381,-3420
1,1733763683.133259,-11610,29886,-13005
2,1733763683.1418924,-1633,3352,-2222
0,1733763683.1640322,3865,-6573,10074
1,1733763683.1657853,-3502,17353,-10586
2,1733763683.1749036,-877,3968,-1169
0,1733763683.187716,749,-8611,4564
1,1733763683.197544,1036,12558,-2234
2,1733763683.1990361,-93,2347,-352
0,1733763683.2211332,-1403,-2200,364
1,1733763683.230343,-425,24524,-845
2,1733763683.2319422,52,1983,-298
0,1733763683.253023,-3088,16198,-1674
1,1733763683.2543766,-8512,27143,-12563
2,1733763683.2640884,-1658,3578,-2127
0,1733763683.2861786,5115,-7804,9343
1,1733763683.2878115,-793,12362,-9852
2,1733763683.2968197,-574,3809,-1069
0,1733763683.3101513,-67,-8490,4204
1,1733763683.319658,-1280,11010,-3131
2,1733763683.3211691,143,1819,-267
0,1733763683.3426151,-2414,-5743,1267
1,1733763683.352474,2283,22918,2127
2,1733763683.35376,238,1895,-80
0,1733763683.375345,-4271,13661,-771
1,1733763683.376659,-7472,27698,-6360
2,1733763683.3861535,-1443,3636,-1850
0,1733763683.4084017,3796,-6569,8533
1,1733763683.4101355,-3503,8408,-13902
2,1733763683.411594,-869,2019,-1398
0,1733763683.4323423,2151,-4541,173
1,1733763683.4420683,-977,3083,-1926
2,1733763683.4435136,-2,1972,-167
0,1733763683.4646235,-927,-3306,-1055
1,1733763683.4747484,-673,22802,4717
2,1733763683.4762826,-99,2190,-3
0,1733763683.4978116,-2725,13944,2082
1,1733763683.499178,-8950,29635,-3673
2,1733763683.5083191,-1381,3539,-1111
0,1733763683.5304677,1781,-4639,2532
1,1733763683.5317678,-2644,-6079,-13220
2,1733763683.533581,-507,1609,-1612
0,1733763683.5540047,1074,-1764,-813
1,1733763683.5640678,-1408,2553,-2675
2,1733763683.565456,-75,1733,-370
0,1733763683.5870898,-228,-3664,494
1,1733763683.5969083,-1402,22702,6150
2,1733763683.598052,-29,2914,129
0,1733763683.6197064,-1645,8270,4785
1,1733763683.6215055,-2178,25768,-2489
2,1733763683.6304562,-1081,3496,-972
0,1733763683.6526377,2989,-2772,315
1,1733763683.6541822,-1594,-10185,-13205
2,1733763683.6555438,-192,1315,-1427
0,1733763683.6763167,-161,-7522,-1891
1,1733763683.686278,-1440,1891,-5838
2,1733763683.6878285,-150,916,-468
0,1733763683.7091336,-1337,-6475,3644
1,1733763683.719094,-3353,21939,7586
2,1733763683.720461,143,3064,271
0,1733763683.7427163,-1976,5781,6207
1,1733763683.7443373,-1081,24956,-1008
2,1733763683.7533479,-1053,3347,-778
0,1733763683.8052833,2690,-2115,-535
1,1733763683.8342738,-2166,-9991,-16485
2,1733763683.8926551,30,-718,-1538
0,1733763684.066269,899,-12848,-1738
1,1733763684.0744665,3671,4357,-5960
2,1733763684.0955873,-372,488,-530
0,1733763684.1367786,-1378,-7417,3406
1,1733763684.1380475,-1979,22129,8857
2,1733763684.1390998,-16,2922,850
0,1733763684.1425996,-2705,4677,8251
1,1733763684.1439183,4925,26463,6698
2,1733763684.1450622,-1074,3799,-349
0,1733763684.1487472,-291,424,-7787
1,1733763684.1498885,455,-12588,-17165
2,1733763684.1509578,-326,-1030,-1799
0,1733763684.155283,2383,-4371,-5043
1,1733763684.1560943,7882,2621,-3790
2,1733763684.157338,825,242,-383
0,1733763684.1604695,573,-1735,1112
1,1733763684.1613169,-5035,21253,8047
2,1733763684.1621575,-234,2603,807
0,1733763684.1658711,-887,7323,6442
1,1733763684.1667767,-31,27140,5482
2,1733763684.167831,207,3509,32
0,1733763684.1733665,-657,5899,-8547
1,1733763684.1746373,-6994,-13317,-21276
2,1733763684.176198,-263,-1641,-2072
0,1733763684.1816583,710,-1114,-2741
1,1733763684.18321,1087,969,-7271
2,1733763684.184704,156,383,-699
0,1733763684.1886532,186,-2892,3341
1,1733763684.1897187,-3887,14537,7985
2,1733763684.1907985,-294,2629,948
0,1733763684.194346,-198,3423,6772
1,1733763684.1954348,-4557,18266,10760
2,1733763684.1966872,-71,2935,660
0,1733763684.2000656,-496,5904,-12331
1,1733763684.2009332,-7170,-5467,-25158
2,1733763684.2023268,-764,-1713,-2299
0,1733763684.2056758,1798,-3457,-5980
1,1733763684.2064435,-9972,7604,-9395
2,1733763684.2072473,659,-172,-827
0,1733763684.210596,-1196,-4212,3537
1,1733763684.211595,-7702,13228,6127
2,1733763684.2125404,-558,2379,1001
0,1733763684.2305365,-1593,2553,6599
1,1733763684.2319636,-10693,18436,13181
2,1733763684.2412534,424,3315,656
0,1733763684.2543738,-1763,7162,-12610
1,1733763684.2640483,-4415,-8230,-23602
2,1733763684.2656147,-695,-1587,-2681
0,1733763684.287113,3872,-6002,-4296
1,1733763684.2970252,-14690,6413,-1577
2,1733763684.2985332,-746,514,-729
0,1733763684.3200908,20,-2409,4348
1,1733763684.3217974,-7333,18621,7387
2,1733763684.330675,-595,2709,1127
0,1733763684.3530488,-1566,1398,6848
1,1733763684.354775,-3097,15358,11586
2,1733763684.3633704,-197,3187,775
0,1733763684.3764179,-3668,9406,-14664
1,1733763684.386107,-5241,-858,-23208
2,1733763684.3879874,-626,-1952,-2574
0,1733763684.409539,3402,-6200,-3727
1,1733763684.4192023,-4425,14300,-2337
2,1733763684.4208238,-2495,432,-163
0,1733763684.4424286,1085,1447,3641
1,1733763684.4437842,-7613,20403,1973
2,1733763684.4528747,-854,2085,941
0,1733763684.474986,90,2008,4504
1,1733763684.4765015,-2097,11834,9840
2,1733763684.4858415,-1273,2087,1633
0,1733763684.4986904,-2716,13965,-15223
1,1733763684.508481,-4866,-709,-24193
2,1733763684.5101585,-916,-1300,-2944
0,1733763684.5319686,2951,-6026,-4084
1,1733763684.5415692,-826,9177,-3626
2,1733763684.5432534,-1331,1007,-838
0,1733763684.5645225,143,-1621,4570
1,1733763684.5658154,-7194,17477,2469
2,1733763684.5752199,-716,1778,871
0,1733763684.5972652,-418,1189,2936
1,1733763684.5989788,-1693,8094,6884
2,1733763684.6007652,-320,1918,991
0,1733763684.6207578,-1301,11532,-16041
1,1733763684.6306765,-3971,-1328,-22754
2,1733763684.632145,-608,-17,-3323
0,1733763684.6540053,3349,-4654,-1884
1,1733763684.663559,-6224,20620,-2937
2,1733763684.665308,-1377,1036,-33
0,1733763684.6877012,-466,-3863,6366
1,1733763684.6884174,-9501,22807,1121
2,1733763684.6970332,-998,2213,662
0,1733763684.7195318,-1708,-729,3189
1,1733763684.7210057,-59,8052,6119
2,1733763684.7224188,-217,1422,1147
0,1733763684.7427354,-4004,13372,-15058
1,1733763684.752806,-3375,6898,-23042
2,1733763684.7545228,-782,30,-2883
0,1733763684.775722,5705,-7565,3129
1,1733763684.7857013,-4664,30907,-1448
2,1733763684.7873292,-385,2437,-433
0,1733763684.8087597,2022,-2667,8119
1,1733763684.8105626,-6780,23318,2293
2,1733763684.8196862,-971,2935,431
0,1733763684.8413565,-963,806,1970
1,1733763684.8429627,264,5669,2321
2,1733763684.844439,-60,1184,1098
0,1733763684.865149,-4484,14373,-15457
1,1733763684.8748791,-4492,15680,-20650
2,1733763684.876153,-826,564,-2786
0,1733763684.89808,4375,-7793,3678
1,1733763684.9078102,-4162,32764,-596
2,1733763684.9090548,-177,2964,-538
0,1733763684.9307501,1284,-821,7095
1,1733763684.932065,-4613,23203,-2460
2,1733763684.9416513,-978,2664,190
0,1733763684.9635985,-578,2649,-1863
1,1733763684.9652336,-1352,5791,1125
2,1733763684.9665568,90,923,548
0,1733763684.987372,-3519,18087,-15818
1,1733763684.9974678,-10378,14042,-18680
2,1733763684.9986312,-301,1330,-2465
0,1733763685.0207307,4917,-7711,6250
1,1733763685.030425,-6401,32764,-4335
2,1733763685.0322251,-684,4152,-156
0,1733763685.0533004,218,-2116,7105
1,1733763685.054886,-5869,22251,-2445
2,1733763685.0637546,-1074,2901,54
0,1733763685.0857673,-1715,311,-1870
1,1733763685.0872364,437,6975,1130
2,1733763685.088746,109,625,326
0,1733763685.1093957,-3816,16976,-11211
1,1733763685.1192973,-12074,19877,-18949
2,1733763685.1214435,-353,1635,-2454
0,1733763685.1425364,5537,-8148,10386
1,1733763685.1532946,-8139,32764,-6613
2,1733763685.1542656,-895,4263,-113
0,1733763685.2055273,621,-3912,7226
1,1733763685.222786,-5426,21821,-2325
2,1733763685.241663,-674,2943,-344
0,1733763685.3684087,-2564,-1690,-1570
1,1733763685.3853679,991,8509,-801
2,1733763685.3940964,68,659,153
0,1733763685.5306742,-5463,15485,-9378
1,1733763685.5437183,-9898,24899,-14256
2,1733763685.5476933,-669,2338,-2285
0,1733763685.58968,4770,-8200,10049
1,1733763685.5911608,-6983,26918,-7325
2,1733763685.5924666,-834,4074,-597
0,1733763685.5973387,2904,-4008,7958
1,1733763685.598644,1488,20428,143
2,1733763685.600315,-429,2964,-69
0,1733763685.6056893,-703,-352,-2479
1,1733763685.6069636,-556,9747,-3208
2,1733763685.6089077,-263,872,-35
0,1733763685.612435,-4343,15480,-8596
1,1733763685.6137526,-12473,28550,-16822
2,1733763685.6146653,-1436,1816,-2088
0,1733763685.6181161,3998,-7621,9986
1,1733763685.6190336,-7907,25868,-8531
2,1733763685.6200435,-900,4330,-577
0,1733763685.6237087,884,-3813,6415
1,1733763685.6247766,1868,19033,-2520
2,1733763685.62571,-673,2486,-345
0,1733763685.6312463,-687,-409,-1520
1,1733763685.63233,-835,18867,-2348
2,1733763685.633292,-86,1354,-123
0,1733763685.6387615,-3153,17610,-4198
1,1733763685.6400948,-9486,28251,-16577
2,1733763685.641505,-1722,3086,-2548
0,1733763685.6450481,5513,-8829,10484
1,1733763685.6461737,-2727,17910,-8595
2,1733763685.647115,-760,4169,-720
0,1733763685.6503825,-182,-7556,5015
1,1733763685.651247,915,14240,-3254
2,1733763685.6521149,-486,2322,-246
0,1733763685.6554027,-2092,-5851,1190
1,1733763685.656309,1430,21553,593
2,1733763685.6571164,284,1631,-171
0,1733763685.660459,-4077,13416,-3485
1,1733763685.661495,-8609,27203,-10355
2,1733763685.6623898,-1638,3229,-2155
0,1733763685.665566,4702,-7268,9840
1,1733763685.6666908,-4154,16078,-13805
2,1733763685.6676183,-1023,3028,-1282
0,1733763685.6708717,1818,-7101,4738
1,1733763685.6717982,-3394,15341,-2351
2,1733763685.6744373,176,2062,-305
0,1733763685.6967638,-1559,-3722,-1056
1,1733763685.6980467,940,23771,1081
2,1733763685.6990983,125,1563,-82
0,1733763685.720718,-4456,15187,-2598
1,1733763685.7303834,-10333,28598,-7601
2,1733763685.7316308,-694,3609,-1652
0,1733763685.7535398,3011,-5045,8480
1,1733763685.7633386,-4196,9071,-13046
2,1733763685.7650785,-995,2194,-1287
0,1733763685.7860537,1631,-3852,1030
1,1733763685.7872252,-949,10845,-1953
2,1733763685.7967675,221,2105,-200
0,1733763685.8190367,-142,-2037,-245
1,1733763685.8204691,786,22538,1882
2,1733763685.821706,-54,2271,-75
